Time,Drone 1,Drone 2,Planned
4.04,5,6,1
4.04,6,5,1
10.6,15,2,0
10.6,2,15,0
36.78,19,14,0
36.78,14,19,0
37,19,14,0
37,14,19,0
37.2,19,14,0
37.2,14,19,0
37.4,19,14,0
37.4,14,19,0
56.18,5,9,0
56.18,9,5,0
56.4,5,9,0
56.4,9,5,0
57.84,14,7,1
57.84,7,14,1
131.44,3,4,1
131.44,4,3,1
180.1,19,3,0
180.1,3,19,0

