Time,Drone 1,Drone 2,Planned
27.6,1,4,1
27.6,4,1,1
68.54,6,8,1
68.54,8,6,1
91.8,4,3,1
91.8,3,4,1
140.62,3,2,1
140.62,2,3,1

