Time,Drone 1,Drone 2,Planned
11.04,5,6,1
11.04,6,5,1
29.2,7,0,1
29.2,0,7,1
29.28,2,6,1
29.28,6,2,1
75.28,1,4,1
75.28,4,1,1
107.48,0,9,1
107.48,9,0,1
153.78,2,1,1
153.78,1,2,1
155.14,4,0,1
155.14,0,4,1
177.14,8,0,1
177.14,0,8,1

