Time,Drone 1,Drone 2,Planned
3.58,2,3,1
3.58,3,2,1
4.86,0,1,1
4.86,1,0,1
18.22,7,13,1
18.22,13,7,1
18.26,27,10,1
18.26,10,27,1
39.52,9,8,1
39.52,8,9,1
50.2,7,6,1
50.2,6,7,1
54.66,29,11,1
54.66,11,29,1
66.1,12,29,1
66.1,29,12,1
71.54,16,22,1
71.54,22,16,1
90.62,29,18,1
90.62,18,29,1
112.52,11,5,1
112.52,5,11,1
130.16,22,28,1
130.16,28,22,1
142.48,18,6,1
142.48,6,18,1
158.9,26,4,1
158.9,4,26,1
181.1,24,6,1.038863
181.1,6,24,1.038863

