Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3808492,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3941841,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4075176,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4208509,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.434185,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4481995,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4615682,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4749012,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.488683,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5020164,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5155953,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5289294,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5424451,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5563979,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5697311,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5833918,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5967253,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6103861,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.62372,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.637341,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6506745,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6642017,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6775351,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.69087,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.704204,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7175635,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7308962,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7442294,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7578511,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7718123,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.785642,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7989748,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8124343,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8258237,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8391572,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8525977,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8660392,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8793724,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8927063,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9060395,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9200099,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9338928,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9472497,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9606349,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9739677,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9873015,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
1.000635,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
1.014008,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
