Time,Drone 1,Drone 2,Planned
27.2,7,6,1
27.2,6,7,1
86.06,5,9,1
86.06,9,5,1
124.82,5,8,1
124.82,8,5,1
130.14,0,9,1
130.14,9,0,1
144.94,4,9,1
144.94,9,4,1
168.3,1,5,1
168.3,5,1,1
180.9,9,0,0
180.9,0,9,0

