Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.3760117,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.3835497,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.3975824,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4086264,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4202718,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4305824,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4425105,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4532641,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4638177,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4760622,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4862109,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4972675,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5082303,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5184959,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5301691,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5400143,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5524805,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5630913,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5743271,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5856565,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5963737,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6078758,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6189992,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6303915,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6413445,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6521968,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.663492,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.674539,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6854138,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6968843,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7076817,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7190505,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.729776,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.741617,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7522128,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7631242,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7764497,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7868983,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7979525,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8094338,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8203824,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8309354,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8421198,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8531665,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8653054,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8762164,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8875201,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8988866,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9100698,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9214299,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9335455,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9441323,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9550675,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9665419,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9765353,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9884512,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9992304,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.010756,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.02239,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.033161,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.044541,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.055091,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.066483,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.077874,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.089073,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.099806,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
