Time,Drone 1,Drone 2,Planned
9.08,9,0,1
9.08,0,9,1
38.24,4,1,1
38.24,1,4,1
50.18,8,3,1
50.18,3,8,1
63.26,0,3,1
63.26,3,0,1
86,0,4,1
86,4,0,1
106.76,8,3,1
106.76,3,8,1
124.42,7,8,1
124.42,8,7,1
132.04,4,1,1
132.04,1,4,1
148.76,9,7,1
148.76,7,9,1
163.54,8,6,1
163.54,6,8,1

