Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.02,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3533334,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3666669,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3804148,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3937478,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4070815,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4204781,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4338121,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.447145,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4607044,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4740377,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4875676,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5009019,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5142344,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.527568,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5409018,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5543875,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5677212,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5810589,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5946642,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6081795,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6215109,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6348448,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6481785,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6617737,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6758015,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6891751,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7025083,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7158417,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7293208,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.742654,10.5,25.1,1.1,0.7071068,0,0,0.7071068
