Time,Drone 1,Drone 2,Planned
86.6,23,3,0
86.6,3,23,0
86.62,17,11,1
86.62,11,17,1
103.4,20,5,1
103.4,5,20,1
121.36,20,26,1
121.36,26,20,1
153.66,28,14,1
153.66,14,28,1

