Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.02,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3533334,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3808492,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3941841,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4075176,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4208509,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.434185,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4481995,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4615682,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4749012,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.488683,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5020164,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5155953,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5289294,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5424451,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5563979,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5697311,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5833918,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5967253,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6103861,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.62372,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.637341,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6506745,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6642017,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6775351,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.69087,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.704204,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7175635,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7308962,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7442294,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7578511,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7718123,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.785642,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7989748,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8124343,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8258237,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8391572,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8525977,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8660392,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8793724,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8927063,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9060395,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9200099,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9338928,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9472497,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9606349,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9739677,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
