Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3666669,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3804148,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3937478,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4070815,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4204781,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4338121,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.447145,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4607044,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4740377,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4875676,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5009019,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5142344,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.527568,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5409018,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5543875,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5677212,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5810589,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5946642,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6081795,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6215109,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6348448,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6481785,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6617737,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6758015,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6891751,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7025083,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7158417,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7293208,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.742654,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.756169,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7694908,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7834902,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7968612,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8104002,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8237334,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8370669,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8507072,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.864723,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8783838,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8918757,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9060832,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9194161,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9327511,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9466231,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9599559,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9732906,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.986623,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.999957,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.01329,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
