Time,CSV Path,Total Collisions,Total Saved,Total Collision Planned,Total Collision Unplanned,User Click Count
0,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.3809257,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.3976807,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4147022,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4318886,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4494169,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4670082,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.4845142,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5021119,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5197081,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5366848,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.554319,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5717766,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.5887334,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6063516,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6239609,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6411267,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6587442,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6763639,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.6939531,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7109159,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7277375,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7444413,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7621013,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7796961,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.7967687,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8142449,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8311222,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8479135,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8648502,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8817957,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.8990023,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9156687,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9329865,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9505906,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9681655,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
0.9857645,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.003363,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.020836,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.038445,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.056053,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.072837,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.089502,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.107103,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.124553,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.141805,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.159382,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.176206,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.19371,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.211199,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.228522,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.246071,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.263679,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.28108,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.297974,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.314705,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.331827,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.349085,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.36584,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.382507,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.399612,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.417104,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.434415,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.451192,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.46879,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.485659,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.502707,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
1.519761,Assets/Flightplans/flightplan10UAVs_plan3_v3.csv,0,0,0,0,0
