Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64511,6.5,-11.17152,0,0,0,1
0.02,10.64511,6.5,-11.17152,0,0,0,1
0.3533334,10.64511,6.5,-11.17152,0,0,0,1
0.3809257,10.64511,6.5,-11.17152,0,0,0,1
0.3976807,10.64511,6.5,-11.17152,0,0,0,1
0.4147022,10.64511,6.5,-11.17152,0,0,0,1
0.4318886,10.64511,6.5,-11.17152,0,0,0,1
0.4494169,10.64511,6.5,-11.17152,0,0,0,1
0.4670082,10.64511,6.5,-11.17152,0,0,0,1
0.4845142,10.64511,6.5,-11.17152,0,0,0,1
0.5021119,10.64511,6.5,-11.17152,0,0,0,1
0.5197081,10.64511,6.5,-11.17152,0,0,0,1
0.5366848,10.64511,6.5,-11.17152,0,0,0,1
0.554319,10.64511,6.5,-11.17152,0,0,0,1
0.5717766,10.64511,6.5,-11.17152,0,0,0,1
0.5887334,10.64511,6.5,-11.17152,0,0,0,1
0.6063516,10.64511,6.5,-11.17152,0,0,0,1
0.6239609,10.64511,6.5,-11.17152,0,0,0,1
0.6411267,10.64511,6.5,-11.17152,0,0,0,1
0.6587442,10.64511,6.5,-11.17152,0,0,0,1
0.6763639,10.64511,6.5,-11.17152,0,0,0,1
0.6939531,10.64511,6.5,-11.17152,0,0,0,1
0.7109159,10.64511,6.5,-11.17152,0,0,0,1
0.7277375,10.64511,6.5,-11.17152,0,0,0,1
0.7444413,10.64511,6.5,-11.17152,0,0,0,1
0.7621013,10.64511,6.5,-11.17152,0,0,0,1
0.7796961,10.64511,6.5,-11.17152,0,0,0,1
0.7967687,10.64511,6.5,-11.17152,0,0,0,1
0.8142449,10.64511,6.5,-11.17152,0,0,0,1
0.8311222,10.64511,6.5,-11.17152,0,0,0,1
0.8479135,10.64511,6.5,-11.17152,0,0,0,1
0.8648502,10.64511,6.5,-11.17152,0,0,0,1
0.8817957,10.64511,6.5,-11.17152,0,0,0,1
0.8990023,10.64511,6.5,-11.17152,0,0,0,1
0.9156687,10.64511,6.5,-11.17152,0,0,0,1
0.9329865,10.64511,6.5,-11.17152,0,0,0,1
0.9505906,10.64511,6.5,-11.17152,0,0,0,1
0.9681655,10.64511,6.5,-11.17152,0,0,0,1
0.9857645,10.64511,6.5,-11.17152,0,0,0,1
1.003363,10.64511,6.5,-11.17152,0,0,0,1
1.020836,10.64511,6.5,-11.17152,0,0,0,1
1.038445,10.64511,6.5,-11.17152,0,0,0,1
1.056053,10.64511,6.5,-11.17152,0,0,0,1
1.072837,10.64511,6.5,-11.17152,0,0,0,1
1.089502,10.64511,6.5,-11.17152,0,0,0,1
1.107103,10.64511,6.5,-11.17152,0,0,0,1
1.124553,10.64511,6.5,-11.18024,0,0,0,1
1.141805,10.64511,6.5,-11.24925,0,0,0,1
1.159382,10.64511,6.5,-11.38986,0,0,0,1
1.176206,10.64511,6.5,-11.49081,0,0,0,1
1.19371,10.64511,6.5,-11.93717,0,0,0,1
1.211199,10.64511,6.5,-12.61047,0,0,0,1
1.228522,10.64511,6.5,-13.58926,0,0,0,1
1.246071,10.64511,6.5,-14.11571,0,0,0,1
1.263679,10.64511,6.5,-14.37984,0,0,0,1
1.28108,10.64511,6.5,-14.53644,0,0,0,1
1.297974,10.64511,6.5,-15.03483,0,0,0,1
1.314705,10.64511,6.5,-15.50328,0,0,0,1
1.331827,10.64511,6.5,-15.99984,0,0,0,1
1.349085,10.64511,6.5,-16.48307,0,0,0,1
1.36584,10.64511,6.5,-16.96057,0,0,0,1
1.382507,10.64511,6.5,-17.42725,0,0,0,1
1.399612,10.64511,6.5,-17.88907,0,0,0,1
1.417104,10.64511,6.5,-17.88907,0,0,0,1
1.434415,10.64511,6.5,-17.88907,0,0,0,1
1.451192,10.64511,6.5,-17.88907,0,0,0,1
1.46879,10.64511,6.5,-17.88907,0,0,0,1
1.485659,10.64511,6.5,-18.17585,0,0,0,1
1.502707,10.64511,6.5,-18.59352,0,0,0,1
1.519761,10.64511,6.5,-19.03693,0,0,0,1
1.536537,10.64511,6.5,-19.2634,0,0,0,1
1.553565,10.64511,6.5,-19.60396,0,0,0,1
1.570232,10.64511,6.5,-19.90396,0,0,0,1
1.587467,10.64511,6.5,-19.9729,0,0,0,1
1.604627,10.64511,6.5,-20.2732,0,0,0,1
1.621731,10.64511,6.5,-20.56397,0,0,0,1
1.638748,10.64511,6.5,-20.84475,0,0,0,1
1.655844,10.64511,6.5,-21.11829,0,0,0,1
1.672923,10.64511,6.5,-21.38301,0,0,0,1
1.69018,10.64511,6.5,-21.38301,0,0,0,1
1.707563,10.64511,6.5,-21.38301,0,0,0,1
1.724386,10.64511,6.5,-21.38301,0,0,0,1
1.741984,10.64511,6.5,-21.38301,0,0,0,1
1.759618,10.64511,6.5,-21.40065,0,0,0,1
1.776515,10.64511,6.5,-21.50203,0,0,0,1
1.794116,10.64511,6.5,-21.56363,0,0,0,1
1.811259,10.64511,6.5,-21.58935,0,0,0,1
1.827924,10.64511,6.5,-21.61435,0,0,0,1
1.845536,10.64511,6.5,-21.64076,0,0,0,1
1.863111,10.64511,6.5,-21.64076,0,0,0,1
1.879797,10.64511,6.5,-21.64076,0,0,0,1
1.897455,10.64511,6.5,-21.64076,0,0,0,1
1.914877,10.64511,6.5,-21.64076,0,0,0,1
1.931554,10.64511,6.5,-21.64076,0,0,0,1
1.948912,10.64511,6.5,-21.64076,0,0,0,1
1.965578,10.64511,6.5,-21.64076,0,0,0,1
1.982327,10.64511,6.5,-21.64076,0,0,0,1
1.999324,10.64511,6.5,-21.64076,0,0,0,1
2.016163,10.64511,6.5,-21.64076,0,0,0,1
2.033111,10.64511,6.5,-21.64076,0,0,0,1
2.050226,10.64511,6.5,-21.64076,0,0,0,1
2.067609,10.64511,6.5,-21.64076,0,0,0,1
2.084379,10.64511,6.5,-21.64076,0,0,0,1
2.10199,10.64511,6.5,-21.64076,0,0,0,1
2.118654,10.64511,6.5,-21.64076,0,0,0,1
2.136084,10.64511,6.5,-21.64076,0,0,0,1
2.15275,10.64511,6.5,-21.64076,0,0,0,1
2.169694,10.64511,6.5,-21.64076,0,0,0,1
2.187282,10.64511,6.5,-21.64076,0,0,0,1
2.204817,10.64511,6.5,-21.64076,0,0,0,1
2.221907,10.64511,6.5,-21.64076,0,0,0,1
2.23924,10.64511,6.5,-21.64076,0,0,0,1
2.255906,10.64511,6.5,-21.64076,0,0,0,1
2.273518,10.64511,6.5,-21.64076,0,0,0,1
2.290798,10.64511,6.5,-21.64076,0,0,0,1
2.307692,10.64511,6.5,-21.64076,0,0,0,1
2.325294,10.64511,6.5,-21.64076,0,0,0,1
2.34289,10.64511,6.5,-21.64076,0,0,0,1
2.360428,10.64511,6.5,-21.64076,0,0,0,1
2.377712,10.64511,6.5,-21.64076,0,0,0,1
2.394381,10.64511,6.5,-21.64076,-0.0008726645,0,0,0.9999996
2.411188,10.64511,6.5,-21.64076,-0.006108615,0,0,0.9999813
2.428625,10.64511,6.5,-21.64076,-0.01221698,0.001745328,-7.035035E-13,0.9999239
2.44605,10.64511,6.5,-21.64076,-0.02094228,0.004363227,6.092136E-06,0.9997712
2.46368,10.64511,6.5,-21.64076,-0.03664298,0.007853137,5.634858E-05,0.9992976
2.481094,10.64511,6.5,-21.64076,-0.04623361,0.009596858,8.452018E-05,0.9988846
2.497767,10.64511,6.5,-21.64076,-0.05233451,0.01133999,7.310021E-05,0.9985652
2.515366,10.64511,6.5,-21.64076,-0.05843337,0.012211,0.0001020239,0.9982166
