Time,Drone 1,Drone 2,Planned
4.04,5,6,1
4.04,6,5,1
55.76,5,9,0
55.76,9,5,0
75.42,11,19,1
75.42,19,11,1
98.32,15,7,1
98.32,7,15,1
101.48,1,2,1
101.48,2,1,1
131.46,3,4,1
131.46,4,3,1
180.08,19,3,0
180.08,3,19,0

