Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.02,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3533334,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3736231,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3872986,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4010404,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4143738,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4277071,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4412701,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4546033,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4688514,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4826644,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4966366,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5099701,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.523304,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.536638,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5501574,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5634902,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5772262,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5905594,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6043878,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6177207,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6310955,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6450961,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6590067,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6723413,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6856743,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6990076,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7125365,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7258705,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7394816,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7528145,10.5,25.1,1.1,0.7071068,0,0,0.7071068
