Time,Drone 1,Drone 2,Planned
3.58,2,3,1
3.58,3,2,1
4.88,0,1,1
4.88,1,0,1
18.22,7,13,1
18.22,13,7,1
18.26,10,27,1
18.26,27,10,1
71.54,22,16,1
71.54,16,22,1
103.4,5,20,1
103.4,20,5,1
153.64,28,14,1
153.64,14,28,1
158.9,4,26,1
158.9,26,4,1
163.4,16,9,0
163.4,9,16,0
181.1,6,24,0
181.1,24,6,0

