Time,Drone 1,Drone 2,Planned
7.54,14,15,1
7.54,15,14,1
11.08,1,10,1
11.08,10,1,1
13.32,9,1,1
13.32,1,9,1
27.86,13,6,1
27.86,6,13,1
31.74,6,13,1
31.74,13,6,1
44.12,17,7,1
44.12,7,17,1
55.8,11,1,1
55.8,1,11,1
64.7,17,6,1
64.7,6,17,1
71.98,8,4,1
71.98,4,8,1
98.18,18,19,1
98.18,19,18,1
104.6,18,3,1
104.6,3,18,1
111.4,5,6,1
111.4,6,5,1
143.84,11,17,1
143.84,17,11,1
154.08,3,16,1
154.08,16,3,1

