Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.3901151,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.3989919,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4153237,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4258808,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4386571,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4474618,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4601783,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4706805,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4808024,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4922501,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5025451,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5170844,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5270712,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5362068,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5481743,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5585579,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5696259,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5812858,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5922475,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6035331,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.614141,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6274607,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.635891,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6483532,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6583163,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.670108,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6814439,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6918613,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7043328,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7190706,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.726715,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7378842,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7497935,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7601191,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.772692,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7843729,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7928392,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.803982,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8158727,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8277587,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.838537,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8495395,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8610753,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8726705,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8833809,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8945284,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9064294,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9168382,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9285707,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9402285,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9504647,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9627675,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9725305,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9829943,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9947839,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.006117,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.017336,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.027981,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.038308,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.051329,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.061199,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.072003,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.083929,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.095034,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.105852,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.11649,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.12818,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.138469,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.149719,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.161072,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.172492,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.1827,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.194761,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.205642,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.216347,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.227229,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.239364,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.250106,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.260573,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.271628,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.282696,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.294057,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.305325,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.316357,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.327953,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.338628,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.35043,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.36132,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.372338,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.3837,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.394459,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.406049,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.416854,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.428061,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.438977,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.450131,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.461574,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.473127,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.483636,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.494435,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.505774,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.517004,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.528758,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.54017,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.550373,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.561648,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.572615,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.585507,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.595783,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.605536,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.616444,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.62806,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.638902,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.649812,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.660728,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.671877,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.683919,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.695188,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.706096,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.717404,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.728716,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.739395,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.749713,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.760958,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.772552,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.783531,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.794516,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.805827,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.817353,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.827981,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.838784,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.850565,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.861178,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.871921,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.883301,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.894674,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.905806,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.916826,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.928631,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.939861,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.949831,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.961422,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.972173,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.98323,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.994905,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.005423,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.017163,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.028463,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.039126,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.050064,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.061382,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.07243,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.083536,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.094801,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.106148,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.117194,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.12817,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.139159,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.152606,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.166978,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.176524,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.188269,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.19808,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.208318,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.221227,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.231415,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.242759,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.254973,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.267087,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.279144,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.290323,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.301653,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.313284,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.32445,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.335979,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.349257,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
