Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.372801,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.3862579,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.3995917,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.4130279,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.4265534,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.4400491,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.4535579,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.4668912,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.4808765,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.4942096,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.5075433,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.5208771,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.5342107,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.5475439,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.5608776,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.5742111,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.5875452,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.6012452,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.614913,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.6282464,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.64158,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.6549155,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.6682484,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.6815822,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.6949161,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.708688,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.7222937,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.736212,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.7502729,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.7636057,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.7769399,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.7903967,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8037313,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8170654,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8305556,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8438895,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8572233,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8706405,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8841261,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.8976749,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.9112055,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.9245383,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.938467,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.9523975,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.9657304,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.979064,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
0.9925519,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.00637,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.019703,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.033633,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.0474,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.06115,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.07448,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.088415,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.101891,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.115379,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.128712,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.142045,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.155378,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
1.168732,Assets/Flightplans/flightplan30UAVs_plan1_v3.csv,0,0,0,0,0
