Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3731202,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3865315,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3998649,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4132351,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.426569,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4399023,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.453236,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4667476,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4800813,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4934151,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.506749,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5200821,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5334157,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5470098,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5603436,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5736787,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5870109,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6008828,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6142169,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6279427,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6412743,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6551685,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6685019,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6821402,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6954733,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7088081,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7227122,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7363175,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7498304,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7634251,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7767583,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7901834,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8037729,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8171058,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8306392,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8443592,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8576925,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8711745,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8852453,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8988076,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9126446,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9259785,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9394333,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9528106,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9666216,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9799563,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9935914,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.007409,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.020742,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
