Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.02,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3533334,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3731202,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3865315,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3998649,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4132351,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.426569,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4399023,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.453236,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4667476,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4800813,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4934151,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.506749,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5200821,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5334157,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5470098,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5603436,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5736787,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5870109,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6008828,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6142169,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6279427,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6412743,10.64511,12.44,-19.38,0.3272148,-0.004123105,0.001427753,0.94494
0.6551685,10.64511,12.44,-19.38,0.3305133,-0.002470862,0.0008652837,0.9437977
0.6685019,10.64511,12.44,-19.38,0.3338037,0.004113037,-0.001456503,0.9426326
0.6821402,10.64511,12.44,-19.38,0.3403328,0.01558985,-0.005643449,0.9401589
0.6954733,10.64511,12.44,-19.38,0.343534,0.02540185,-0.009295756,0.9387507
0.7088081,10.64511,12.44,-19.38,0.3498329,0.04330679,-0.01619175,0.9356705
0.7227122,10.64511,12.44,-19.38,0.3543056,0.06276852,-0.02384352,0.932716
0.7363175,10.64511,12.44,-19.38,0.3572877,0.07243565,-0.02780545,0.930766
0.7498304,10.64511,12.44,-19.38,0.3628446,0.09812985,-0.03845667,0.9258701
0.7634251,10.64511,12.44,-19.38,0.3653448,0.1429453,-0.05688487,0.9180708
0.7767583,10.64511,12.44,-19.38,0.3640733,0.1621406,-0.06452359,0.9148759
0.7901834,10.64511,12.44,-19.38,0.3615997,0.1939706,-0.07719027,0.9086599
0.8037729,10.64511,12.44,-19.38,0.3603426,0.2082192,-0.0828605,0.905501
0.8171058,10.64511,12.44,-19.38,0.3587617,0.2083635,-0.08249696,0.9061286
0.8306392,10.64511,12.44,-19.38,0.3587617,0.2083635,-0.08249696,0.9061286
0.8443592,10.64511,12.44,-19.38,0.3587617,0.2083635,-0.08249696,0.9061286
0.8576925,10.64511,12.44,-19.38,0.3587617,0.2083635,-0.08249696,0.9061286
0.8711745,10.64511,12.44,-19.38,0.3587617,0.2083635,-0.08249696,0.9061286
0.8852453,10.64511,12.44,-19.38,0.3587617,0.2083635,-0.08249696,0.9061286
0.8988076,10.64511,12.44,-19.38,0.3587617,0.2083635,-0.08249696,0.9061286
