Time,Drone 1,Drone 2,Planned
9.98,1,9,1
9.98,9,1,1
31.62,1,7,1
31.62,7,1,1
51.38,3,5,1
51.38,5,3,1
63.64,5,4,1
63.64,4,5,1
79.16,7,8,1
79.16,8,7,1
84.06,8,6,1
84.06,6,8,1
91.8,3,4,1
91.8,4,3,1
96,3,1,1
96,1,3,1
106.96,7,6,1
106.96,6,7,1
122.56,7,9,1
122.56,9,7,1
133.02,6,4,1
133.02,4,6,1
145.12,3,9,1
145.12,9,3,1
157.2,4,6,1
157.2,6,4,1

