Time,Drone 1,Drone 2,Planned
75.28,1,4,1
75.28,4,1,1
86,0,4,1
86,4,0,1
106.76,8,3,1
106.76,3,8,1
107.5,9,0,1
107.5,0,9,1
177.14,8,0,1
177.14,0,8,1

