Time,Drone 1,Drone 2,Planned
39.52,8,9,1
39.52,9,8,1
50.22,7,6,1
50.22,6,7,1
54.68,11,29,1
54.68,29,11,1
66.12,29,12,1
66.12,12,29,1
86.6,11,17,1
86.6,17,11,1
90.6,18,29,1
90.6,29,18,1
112.52,11,5,1
112.52,5,11,1
121.36,20,26,1
121.36,26,20,1
130.16,28,22,1
130.16,22,28,1
142.48,18,6,1
142.48,6,18,1

