Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.02,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3533334,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3698796,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3833314,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3966466,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.410104,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4234369,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4373226,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4508768,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4642096,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4776694,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4910029,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5043706,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5177041,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5310377,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5443711,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5577046,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5710385,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5843713,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5980135,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6120691,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6254598,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.638885,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6522191,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6655518,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6790828,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6924164,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7059702,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7194721,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7328056,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7464678,10.5,25.1,1.1,0.7071068,0,0,0.7071068
