Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64511,6.5,-11.17152,0,0,0,1
0.02,10.64511,6.5,-11.17152,0,0,0,1
0.3533334,10.64511,6.5,-11.17152,0,0,0,1
0.3810007,10.64511,6.5,-11.17152,0,0,0,1
0.3976705,10.64511,6.5,-11.17152,0,0,0,1
0.4152439,10.64511,6.5,-11.17152,0,0,0,1
0.4320661,10.64511,6.5,-11.17152,0,0,0,1
0.4494689,10.64511,6.5,-11.17152,0,0,0,1
0.4670864,10.64511,6.5,-11.17152,0,0,0,1
0.4841266,10.64511,6.5,-11.17152,0,0,0,1
0.5011668,10.64511,6.5,-11.17152,0,0,0,1
0.5182899,10.64511,6.5,-11.17152,0,0,0,1
0.5349582,10.64511,6.5,-11.17152,0,0,0,1
0.5517705,10.64511,6.5,-11.17152,0,0,0,1
0.5688768,10.64511,6.5,-11.17152,0,0,0,1
0.5855758,10.64511,6.5,-11.17152,0,0,0,1
0.6031888,10.64511,6.5,-11.17152,0,0,0,1
0.6205667,10.64511,6.5,-11.17152,0,0,0,1
0.6381611,10.64511,6.5,-11.17152,0,0,0,1
0.6557705,10.64511,6.5,-11.17152,0,0,0,1
0.6732619,10.64511,6.5,-11.17152,0,0,0,1
0.6901107,10.64511,6.5,-11.17152,0,0,0,1
0.7068483,10.64511,6.5,-11.17152,0,0,0,1
0.7244452,10.64511,6.5,-11.17152,0,0,0,1
0.7411093,10.64511,6.5,-11.17152,0,0,0,1
0.7582174,10.64511,6.5,-11.17152,0,0,0,1
0.7754412,10.64511,6.5,-11.17152,0,0,0,1
0.7921065,10.64511,6.5,-11.17152,0,0,0,1
0.8096528,10.64511,6.5,-11.17152,0,0,0,1
0.8272898,10.64511,6.5,-11.17152,0,0,0,1
0.8439752,10.64511,6.5,-11.17152,0,0,0,1
0.861589,10.64511,6.5,-11.17152,0,0,0,1
0.8791685,10.64511,6.5,-11.17152,0,0,0,1
0.8968472,10.64511,6.5,-11.17152,0,0,0,1
0.9144467,10.64511,6.5,-11.17152,0,0,0,1
0.9319552,10.64511,6.5,-11.17152,0,0,0,1
0.9489896,10.64511,6.5,-11.17152,0,0,0,1
0.9666122,10.64511,6.5,-11.17152,0,0,0,1
0.9841408,10.64511,6.5,-11.17152,0,0,0,1
1.001101,10.64511,6.5,-11.17152,0,0,0,1
1.018716,10.64511,6.5,-11.17152,0,0,0,1
1.035895,10.64511,6.5,-11.17152,0,0,0,1
1.056854,10.64511,6.5,-11.17152,0,0,0,1
1.074172,10.64511,6.5,-11.17152,0,0,0,1
1.091209,10.64511,6.5,-11.17152,0,0,0,1
1.107929,10.64511,6.5,-11.17152,0,0,0,1
1.125405,10.64511,6.5,-11.17152,0,0,0,1
1.142376,10.64511,6.5,-11.17152,0,0,0,1
1.159392,10.64511,6.5,-11.17152,0,0,0,1
1.177001,10.64511,6.5,-11.17152,0,0,0,1
1.194079,10.64511,6.5,-11.17152,0,0,0,1
1.210888,10.64511,6.5,-11.17152,0,0,0,1
1.228493,10.64511,6.5,-11.17152,0,0,0,1
1.246071,10.64511,6.5,-11.17152,0,0,0,1
1.263689,10.64511,6.5,-11.17152,0,0,0,1
1.28119,10.64511,6.5,-11.17152,0,0,0,1
1.298063,10.64511,6.5,-11.17152,0,0,0,1
1.31566,10.64511,6.5,-11.17152,0,0,0,1
1.333127,10.64511,6.5,-11.17152,0,0,0,1
1.350352,10.64511,6.5,-11.17152,0,0,0,1
1.367058,10.64511,6.5,-11.17152,0,0,0,1
1.384368,10.64511,6.5,-11.17152,0,0,0,1
1.401425,10.64511,6.5,-11.17152,0,0,0,1
1.418724,10.64511,6.5,-11.17152,0,0,0,1
1.43539,10.64511,6.5,-11.17152,0,0,0,1
1.452803,10.64511,6.5,-11.17152,0,0,0,1
1.469751,10.64511,6.5,-11.17152,0,0,0,1
1.486464,10.64511,6.5,-11.17152,0,0,0,1
1.504134,10.64511,6.5,-11.17152,0,0,0,1
1.520797,10.64511,6.5,-11.17152,0,0,0,1
1.537466,10.64511,6.5,-11.17152,0,0,0,1
1.554364,10.64511,6.5,-11.17152,0,0,0,1
1.571081,10.64511,6.5,-11.17152,0,0,0,1
1.588299,10.64511,6.5,-11.17152,0,0,0,1
1.605328,10.64511,6.5,-11.17152,0,0,0,1
1.622937,10.64511,6.5,-11.17152,0,0,0,1
1.639617,10.64511,6.5,-11.17152,0,0,0,1
1.656947,10.64511,6.5,-11.17152,0,0,0,1
1.676852,10.64511,6.5,-11.17152,0,0,0,1
1.69387,10.64511,6.5,-11.17152,0,0,0,1
1.710861,10.64511,6.5,-11.17152,0,0,0,1
1.72847,10.64511,6.5,-11.17152,0,0,0,1
1.745292,10.64511,6.5,-11.17152,0,0,0,1
1.762093,10.64511,6.5,-11.17152,0,0,0,1
1.778952,10.64511,6.5,-11.17152,0,0,0,1
1.796599,10.64511,6.5,-11.17152,0,0,0,1
1.814095,10.64511,6.5,-11.17152,0,0,0,1
1.830954,10.64511,6.5,-11.17152,0,0,0,1
1.847847,10.64511,6.5,-11.17152,0,0,0,1
1.865403,10.64511,6.5,-11.17152,0,0,0,1
1.883001,10.64511,6.5,-11.17152,0,0,0,1
1.900255,10.64511,6.5,-11.17152,0,0,0,1
1.916997,10.64511,6.5,-11.17152,0,0,0,1
1.934414,10.64511,6.5,-11.17152,0,0,0,1
1.951511,10.64511,6.5,-11.17152,0,0,0,1
1.968539,10.64511,6.5,-11.17152,0,0,0,1
1.985204,10.64511,6.5,-11.17152,0,0,0,1
2.002813,10.64511,6.5,-11.17152,0,0,0,1
2.019478,10.64511,6.5,-11.17152,0,0,0,1
2.036371,10.64511,6.5,-11.17152,0,0,0,1
2.053953,10.64511,6.5,-11.17152,0,0,0,1
2.071594,10.64511,6.5,-11.17152,0,0,0,1
2.08832,10.64511,6.5,-11.17152,0,0,0,1
2.105319,10.64511,6.5,-11.17152,0,0,0,1
2.122828,10.64511,6.5,-11.17152,0,0,0,1
2.141398,10.64511,6.5,-11.17152,0,0,0,1
2.158085,10.64511,6.5,-11.17152,0,0,0,1
2.174827,10.64511,6.5,-11.17152,0,0,0,1
2.191491,10.64511,6.5,-11.17152,0,0,0,1
2.209009,10.64511,6.5,-11.17152,0,0,0,1
2.226629,10.64511,6.5,-11.17152,0,0,0,1
2.243438,10.64511,6.5,-11.17152,0,0,0,1
2.260104,10.64511,6.5,-11.17152,0,0,0,1
2.277642,10.64511,6.5,-11.17152,0,0,0,1
2.294402,10.64511,6.5,-11.17152,0,0,0,1
2.312008,10.64511,6.5,-11.17152,0,0,0,1
2.328673,10.64511,6.5,-11.17152,0,0,0,1
2.345664,10.64511,6.5,-11.17152,0,0,0,1
2.363249,10.64511,6.5,-11.17152,0,0,0,1
2.380166,10.64511,6.5,-11.17152,0,0,0,1
2.397077,10.64511,6.5,-11.17152,0,0,0,1
2.414354,10.64511,6.5,-11.17152,0,0,0,1
2.431971,10.64511,6.5,-11.17152,0,0,0,1
2.448888,10.64511,6.5,-11.17152,0,0,0,1
2.465557,10.64511,6.5,-11.17152,0,0,0,1
2.483167,10.64511,6.5,-11.17152,0,0,0,1
2.500345,10.64511,6.5,-11.17152,0,0,0,1
2.517965,10.64511,6.5,-11.17152,0,0,0,1
2.53556,10.64511,6.5,-11.17152,0,0,0,1
2.552325,10.64511,6.5,-11.17152,0,0,0,1
2.569875,10.64511,6.5,-11.17152,0,0,0,1
2.587471,10.64511,6.5,-11.17152,0,0,0,1
2.608536,10.64511,6.5,-11.17152,0,0,0,1
2.626155,10.64511,6.5,-11.17152,0,0,0,1
