Time,CSV Path,Total Collisions,Total Saved,Total Collision Planned,Total Collision Unplanned,User Click Count
0,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.3792172,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.3965062,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.4138615,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.4313671,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.448033,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.4656508,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.4827094,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.5002983,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.5179166,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.5347089,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.551634,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.5692438,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.5867633,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.604373,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.6217751,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.6384397,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.6560401,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.673658,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.6906327,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.7082522,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.7258865,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.7433754,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.7606512,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.7781426,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.7951176,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.8122689,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.8289648,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.8459337,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.8629922,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.8802078,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.8978001,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.9153877,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.9326922,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.9493861,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.9662206,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
0.9837658,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.001376,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.018393,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.035518,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.052821,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.070326,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.087924,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.105532,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.123091,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.140474,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.157885,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.175122,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.192158,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.209256,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.225931,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.242886,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.259743,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.276685,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.293974,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.311357,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.328101,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.345336,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.361999,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.378678,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.39556,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.412634,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.429662,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.446497,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.463411,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.480429,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.497206,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.514209,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.531104,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.548446,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.565779,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.582783,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.599916,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.616943,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
1.633701,Assets/Flightplans/flightplan30UAVs_plan2_v3.csv,0,0,0,0,0
