Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64511,6.5,-11.17152,0,0,0,1
0.02,10.64511,6.5,-11.17152,0,0,0,1
0.3533334,10.64511,6.5,-11.17152,0,0,0,1
0.3807272,10.64511,6.5,-11.17152,0,0,0,1
0.3979966,10.64511,6.5,-11.17152,0,0,0,1
0.4150021,10.64511,6.5,-11.17152,0,0,0,1
0.43175,10.64511,6.5,-11.17152,0,0,0,1
0.4490061,10.64511,6.5,-11.17152,0,0,0,1
0.4666281,10.64511,6.5,-11.17152,0,0,0,1
0.4841037,10.64511,6.5,-11.17152,0,0,0,1
0.5012508,10.64511,6.5,-11.17152,0,0,0,1
0.5181036,10.64511,6.5,-11.17152,0,0,0,1
0.5347709,10.64511,6.5,-11.17152,0,0,0,1
0.551605,10.64511,6.5,-11.17152,0,0,0,1
0.5687944,10.64511,6.5,-11.17152,0,0,0,1
0.5863242,10.64511,6.5,-11.17152,0,0,0,1
0.6037844,10.64511,6.5,-11.17152,0,0,0,1
0.6213808,10.64511,6.5,-11.17152,0,0,0,1
0.6383458,10.64511,6.5,-11.17152,0,0,0,1
0.6553997,10.64511,6.5,-11.17152,0,0,0,1
0.6728144,10.64511,6.5,-11.17152,0,0,0,1
0.6904331,10.64511,6.5,-11.17152,0,0,0,1
0.7078092,10.64511,6.5,-11.17152,0,0,0,1
0.7252322,10.64511,6.5,-11.17152,0,0,0,1
0.7428318,10.64511,6.5,-11.17152,0,0,0,1
0.7609441,10.64511,6.5,-11.17152,0,0,0,1
0.7784861,10.64511,6.5,-11.17152,0,0,0,1
0.7958696,10.64511,6.5,-11.17152,0,0,0,1
0.8131696,10.64511,6.5,-11.17152,0,0,0,1
0.830162,10.64511,6.5,-11.17152,0,0,0,1
0.8476377,10.64511,6.5,-11.17152,0,0,0,1
0.8647897,10.64511,6.5,-11.17152,0,0,0,1
0.8816493,10.64511,6.5,-11.17152,0,0,0,1
0.8988282,10.64511,6.5,-11.17152,0,0,0,1
0.9162435,10.64511,6.5,-11.17152,0,0,0,1
0.9330325,10.64511,6.5,-11.17152,0,0,0,1
0.9502367,10.64511,6.5,-11.17152,0,0,0,1
0.9676179,10.64511,6.5,-11.17152,0,0,0,1
0.9852198,10.64511,6.5,-11.17152,0,0,0,1
1.002831,10.64511,6.5,-11.17152,0,0,0,1
1.020318,10.64511,6.5,-11.17152,0,0,0,1
1.037495,10.64511,6.5,-11.17152,0,0,0,1
1.055112,10.64511,6.5,-11.17152,0,0,0,1
1.072433,10.64511,6.5,-11.2408,0,0,0,1
1.090045,10.64511,6.5,-11.42572,0,0,0,1
1.107614,10.64511,6.5,-11.7244,0,0,0,1
1.12468,10.64511,6.5,-12.24492,0,0,0,1
1.141495,10.64511,6.5,-12.61486,0,0,0,1
1.15844,10.64511,6.5,-13.32651,0,0,0,1
1.176057,10.64511,6.5,-14.09287,0,0,0,1
1.192748,10.64511,6.5,-14.35158,0,0,0,1
1.210339,10.64511,6.5,-15.15198,0,0,0,1
1.227469,10.64511,6.5,-15.9228,0,0,0,1
1.244762,10.64511,6.5,-16.66642,0,0,0,1
1.261819,10.64511,6.5,-17.37429,0,0,0,1
1.279418,10.64511,6.5,-18.08703,0,0,0,1
1.29681,10.64511,6.5,-18.75665,0,0,0,1
1.31441,10.64511,6.5,-19.40784,0,0,0,1
1.331908,10.64511,6.5,-19.40784,0,0,0,1
1.349516,10.64511,6.5,-19.40784,0,0,0,1
1.366824,10.64511,6.5,-19.40784,0,0,0,1
1.383615,10.64511,6.5,-19.40784,0,0,0,1
1.400726,10.64511,6.5,-19.48484,0,0,0,1
1.417852,10.64511,6.5,-19.63041,0,0,0,1
1.435444,10.64511,6.5,-19.75355,0,0,0,1
1.452281,10.64511,6.5,-19.93875,0,0,0,1
1.469833,10.64511,6.5,-20.1055,0,0,0,1
1.486584,10.64511,6.5,-20.34839,0,0,0,1
1.503662,10.64511,6.5,-20.57894,0,0,0,1
1.520491,10.64511,6.5,-20.88187,0,0,0,1
1.537171,10.64511,6.5,-20.94859,0,0,0,1
1.55448,10.64511,6.5,-21.09572,0,0,0,1
1.571973,10.64511,6.5,-21.15694,0,0,0,1
1.589558,10.64511,6.5,-21.15694,0,0,0,1
1.606798,10.64511,6.5,-21.269,0,0,0,1
1.624141,10.64511,6.5,-21.37306,0,0,0,1
1.641041,10.64511,6.5,-21.47446,0,0,0,1
1.658153,10.64511,6.5,-21.58569,0,0,0,1
1.675326,10.64511,6.5,-21.68873,0,0,0,1
1.692375,10.64511,6.5,-21.79102,0,0,0,1
1.709227,10.64511,6.5,-21.89214,0,0,0,1
1.726089,10.64511,6.5,-21.99331,0,0,0,1
1.743473,10.64511,6.5,-22.08892,0,0,0,1
1.760742,10.64511,6.5,-22.08892,0,0,0,1
1.777982,10.64511,6.5,-22.08892,0,0,0,1
1.794708,10.64511,6.5,-22.08892,0,0,0,1
1.811565,10.64511,6.5,-22.08892,0,0,0,1
1.828373,10.64511,6.5,-22.08892,0,0,0,1
1.84544,10.64511,6.5,-22.08892,0,0,0,1
1.862404,10.64511,6.5,-22.08892,0,0,0,1
1.879781,10.64511,6.5,-22.08892,0,0,0,1
1.897333,10.64511,6.5,-22.08892,0,0,0,1
1.914915,10.64511,6.5,-22.08892,0,0,0,1
1.932057,10.64511,6.5,-22.08892,0,0,0,1
1.949676,10.64511,6.5,-22.08892,0,0,0,1
1.96722,10.64511,6.5,-22.08892,0,0,0,1
1.984719,10.64511,6.5,-22.08892,0,0,0,1
2.00184,10.64511,6.5,-22.08892,0,0,0,1
2.018878,10.64511,6.5,-22.08892,0,0,0,1
2.036375,10.64511,6.5,-22.08892,0,0,0,1
2.053991,10.64511,6.5,-22.08892,0,0,0,1
2.071412,10.64511,6.5,-22.08892,0,0,0,1
2.088969,10.64511,6.5,-22.08892,0,0,0,1
2.106065,10.64511,6.5,-22.08892,0,0,0,1
2.123159,10.64511,6.5,-22.08892,0,0,0,1
2.140669,10.64511,6.5,-22.08892,0,0,0,1
2.157922,10.64511,6.5,-22.08892,0,0,0,1
2.175348,10.64511,6.5,-22.08892,0,0,0,1
2.192751,10.64511,6.5,-22.08892,0,0,0,1
2.209996,10.64511,6.5,-22.08892,0,0,0,1
2.227169,10.64511,6.5,-22.08892,0,0,0,1
2.243961,10.64511,6.5,-22.08892,0,0,0,1
2.261578,10.64511,6.5,-22.08892,0,0,0,1
2.27854,10.64511,6.5,-22.08892,0,0,0,1
2.295912,10.64511,6.5,-22.08892,0,0,0,1
2.313452,10.64511,6.5,-22.08892,0,0,0,1
2.330799,10.64511,6.5,-22.08892,0,0,0,1
2.347988,10.64511,6.5,-22.08892,0,0,0,1
2.365608,10.64511,6.5,-22.08892,0,0,0,1
2.382291,10.64511,6.5,-22.08892,0,0,0,1
2.399131,10.64511,6.5,-22.08892,0,0,0,1
2.41672,10.64511,6.5,-22.08892,0,0,0,1
2.433643,10.64511,6.5,-22.08892,0,0,0,1
2.451234,10.64511,6.5,-22.08892,0,0,0,1
2.468805,10.64511,6.5,-22.08892,0,0,0,1
2.486411,10.64511,6.5,-22.08892,0,0,0,1
2.503853,10.64511,6.5,-22.08892,0,0,0,1
2.520984,10.64511,6.5,-22.08892,0,0,0,1
2.537649,10.64511,6.5,-22.08892,0,0,0,1
2.554494,10.64511,6.5,-22.08892,0,0,0,1
2.571306,10.64511,6.5,-22.08892,0,0,0,1
2.588931,10.64511,6.5,-22.08892,0,0,0,1
2.606093,10.64511,6.5,-22.08892,0,0,0,1
2.623036,10.64511,6.5,-22.08892,0,0,0,1
