Time,CSV Path,Total Collisions,Total Saved,Total Collision Planned,Total Collision Unplanned,User Click Count
0,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3807272,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.3979966,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4150021,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.43175,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4490061,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4666281,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.4841037,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5012508,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5181036,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5347709,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.551605,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5687944,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.5863242,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6037844,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6213808,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6383458,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6553997,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6728144,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.6904331,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7078092,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7252322,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7428318,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7609441,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7784861,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.7958696,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8131696,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.830162,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8476377,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8647897,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8816493,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.8988282,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9162435,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9330325,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9502367,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9676179,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
0.9852198,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.002831,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.020318,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.037495,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.055112,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.072433,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.090045,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.107614,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.12468,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.141495,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.15844,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.176057,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.192748,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.210339,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
1.227469,Assets/Flightplans/flightplan20UAVs_plan1_v3.csv,0,0,0,0,0
