Time,CSV Path,Total Collisions,Total Saved,Total Collision Planned,Total Collision Unplanned,User Click Count
0,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.3886565,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4056082,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4228074,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4397447,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4573438,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4741194,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4912073,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5087925,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5254827,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5422492,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5597497,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5772759,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5940294,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6113151,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6282891,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6451498,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6624724,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6791514,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6967599,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.7141365,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.731028,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
