Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64,7.63,-19.63,0,0,0,1
0,10.50618,7.663105,-19.18205,-0.203151,0.2573897,-0.02593454,-0.9443557
0.02,10.51292,7.664176,-19.17886,-0.202449,0.2107648,-0.01528821,-0.9562212
0.0574486,10.51534,7.664501,-19.17788,-0.199362,0.1943339,-0.01632774,-0.9603242
0.0666488,10.52058,7.66533,-19.17626,-0.1950304,0.1598134,-0.01449096,-0.9675809
0.1091903,10.52919,7.666872,-19.17461,-0.1866306,0.1067646,-0.01192531,-0.9765388
0.1524921,10.53536,7.668314,-19.17471,-0.1788451,0.07662454,-0.01259649,-0.9808081
0.1860591,10.53845,7.669219,-19.17512,-0.1743352,0.06486008,-0.01055954,-0.9824912
0.2064169,10.54127,7.670104,-19.17529,-0.1710209,0.05486896,-0.008518947,-0.9837015
0.2284254,10.54359,7.670748,-19.17545,-0.1668055,0.04812153,-0.005275132,-0.9848007
0.2403389,10.54474,7.671146,-19.17556,-0.1656409,0.04594309,-0.003752053,-0.9851083
0.2517958,10.54574,7.671454,-19.17563,-0.1637494,0.04283923,-0.001755954,-0.9855698
0.2632954,10.54691,7.671746,-19.17567,-0.161799,0.04032857,-0.0009987131,-0.9859989
0.2719967,10.54683,7.671756,-19.17563,-0.1620753,0.04099678,-0.0009509163,-0.985926
0.2826669,10.54792,7.672084,-19.17569,-0.1604214,0.03778088,-6.688193E-05,-0.9863254
0.2940326,10.54886,7.672401,-19.17572,-0.1590247,0.03472051,0.001019455,-0.9866633
0.3050424,10.54984,7.672645,-19.17574,-0.1573003,0.03210653,0.001594961,-0.9870275
0.3163787,10.55083,7.67291,-19.17574,-0.1560826,0.03028224,0.002380392,-0.9872769
0.3276425,10.55164,7.673106,-19.1757,-0.1545679,0.02748979,0.003395474,-0.9875938
0.3386248,10.55249,7.673363,-19.17569,-0.1534456,0.0249749,0.00462785,-0.9878306
0.3498991,10.55329,7.673612,-19.17565,-0.1524514,0.02221913,0.005408266,-0.9880464
0.3612533,10.55409,7.673761,-19.1756,-0.1508483,0.01990428,0.00638191,-0.9883359
0.3713688,10.55486,7.673962,-19.1756,-0.1499367,0.01748078,0.006962958,-0.9885166
0.383019,10.55563,7.674124,-19.17562,-0.1491248,0.01586784,0.007476099,-0.9886628
0.3946098,10.5562,7.674221,-19.17561,-0.1484382,0.0139503,0.008273539,-0.9887887
0.4053113,10.55674,7.674291,-19.17562,-0.1481304,0.01278622,0.00862838,-0.9888476
0.4169454,10.55725,7.674355,-19.17563,-0.1479113,0.01187462,0.008794346,-0.9888902
0.4275542,10.55762,7.674323,-19.17561,-0.147644,0.01123717,0.009091217,-0.988935
0.4384797,10.55799,7.674387,-19.17564,-0.1484228,0.01133284,0.009310677,-0.9888152
0.4496511,10.55827,7.674321,-19.17563,-0.1487916,0.01205726,0.009874807,-0.9887457
