Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.3774512,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.3907866,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.404552,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4178852,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4313551,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4451129,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.459159,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4724925,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.4864264,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5000634,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5133961,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5267292,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5407814,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5576475,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5760545,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.5945182,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6130905,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6264253,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6397588,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6530926,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6665552,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6808935,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.6943721,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7084379,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7217726,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7353421,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7486758,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7620094,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7753429,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.7886769,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8020104,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8153433,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.829071,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8424047,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8557385,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8690729,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8825963,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.8959305,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9092643,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9225973,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9359314,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9492649,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9625986,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9764087,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
0.9897425,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.003076,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.016409,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.029866,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.043199,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.056993,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.070987,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.084321,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.097974,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.111308,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.124641,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.137975,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.15132,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.164653,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.17815,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.191483,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.204817,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.218204,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.231537,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.245226,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.25856,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.271894,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.285728,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.299424,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.312759,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.326092,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.339426,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.35295,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.366284,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.379618,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.392952,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.406286,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.420387,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.43372,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.447067,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.461046,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.474364,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.487698,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.501556,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.514981,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.528623,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.54211,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.555809,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.569142,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.582475,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.596433,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.609834,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.623278,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.636611,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.649945,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.663386,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.677359,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.691081,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.704415,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.718211,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.732346,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.745918,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.759252,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.772586,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.785924,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.799257,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.81259,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.825924,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.839258,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.85277,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.866104,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.879437,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.89294,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.906982,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.920316,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.933834,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.947314,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.961061,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.974395,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
1.987729,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.001083,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.014396,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.027729,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.041063,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.054397,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.06773,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.081063,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.094397,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.107731,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.121067,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.1344,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.147735,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.16148,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.174817,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.188152,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.201498,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.214832,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.228165,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.242339,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.255673,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.269007,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.282354,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.296454,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.310163,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.323498,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.337686,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.35123,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.364563,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.377898,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.391275,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.404608,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.418192,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.431526,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.444859,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.458192,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.472356,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.48569,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.499024,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.512356,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.526123,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.539457,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.552791,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.566124,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.579881,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.593215,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.606548,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.619881,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.633216,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.646549,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.659883,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.673217,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.68655,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.700683,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.714168,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.727581,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.741318,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
2.754652,Assets/Flightplans/flightplan30UAVs_plan3_v3.csv,0,0,0,0,0
