Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.373136,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.3866594,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4000621,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4133714,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4272176,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4412223,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4547196,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4680323,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4813662,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.4946997,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.5080326,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.5213662,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.5348386,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.5486348,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.5619683,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.5759652,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.5899755,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.6040288,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.617362,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.6309384,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.6444114,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.657746,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.6710777,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.6846926,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.6988773,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.7122136,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.725547,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.738883,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.7522177,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.7655506,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.7788842,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.7922482,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.8055813,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.8189154,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.8322868,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.8462541,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.8595691,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.8729389,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.8866869,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.9001017,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.9134352,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.9267688,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.9401016,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
0.9534348,Assets/Flightplans/flightplan20UAVs_plan3_v3.csv,0,0,0,0,0
