Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.02,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3533334,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.373136,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.3866594,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4000621,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4133714,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4272176,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4412223,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4547196,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4680323,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4813662,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.4946997,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5080326,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5213662,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5348386,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5486348,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5619683,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5759652,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.5899755,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6040288,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.617362,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6309384,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6444114,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.657746,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6710777,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6846926,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.6988773,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7122136,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.725547,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.738883,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7522177,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7655506,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7788842,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.7922482,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8055813,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8189154,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8322868,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8462541,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8595691,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8729389,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.8866869,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9001017,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9134352,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9267688,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9401016,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9534348,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
0.9667684,10.64511,12.44,-19.38,0.3235248,0,0,0.9462197
