Time,Drone 1,Drone 2,Planned
27.6,1,4,1
27.6,4,1,1
60.54,3,0,1
60.54,0,3,1
63.64,5,4,1
63.64,4,5,1
79.14,7,8,1
79.14,8,7,1
91.8,3,4,1
91.8,4,3,1
133.02,6,4,1
133.02,4,6,1
140.64,2,3,1
140.64,3,2,1
167.34,6,8,0
167.34,8,6,0
183.32,1,7,0
183.32,7,1,0

