Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.0574486,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.0666488,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.1091903,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.1524921,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.1860591,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2064169,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2284254,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2403389,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2517958,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2632954,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2719967,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2826669,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.2940326,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3050424,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3163787,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3276425,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3386248,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3498991,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3612533,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3713688,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.383019,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.3946098,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4053113,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4169454,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4275542,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4384797,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4496511,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4611352,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4717128,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4830338,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.4944595,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5054709,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5165639,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5285704,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5388241,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5505812,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5615986,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5723452,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5832337,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.5945147,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6057931,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6166988,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6284301,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6387563,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6499031,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6611613,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6721942,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6832578,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.6944913,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7056993,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.716725,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7277855,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7390538,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7496904,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7612955,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7720411,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.7832527,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.794763,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8058914,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8171878,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8278538,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8394887,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8500004,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.861492,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8725517,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.8833193,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.894833,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9059023,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.917184,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9279988,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9392635,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9503063,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9616725,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9725173,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9836533,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
0.9946003,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
1.006421,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
1.018021,Assets/Flightplans/flightplan20UAVs_plan2_v3.csv,0,0,0,0,0
