Time,CSV Path,Total Planned Collisions,Total Planned Collisions Saved,Total Planned Collisions Collided,Total Collisions,User Click Count
0,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.02,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.3533334,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.3715563,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.3849092,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.3982247,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4115661,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4253584,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4387612,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4521967,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4655302,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4789538,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.4922878,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5062143,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5197868,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5331202,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5464553,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.559788,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.5731214,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.587096,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6004267,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6137604,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.627094,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
0.6410428,Assets/Flightplans/flightplan10UAVs_plan1_v3.csv,0,0,0,0,0
