Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64,7.63,-19.63,0,0,0,1
0,10.56002,7.657224,-19.20419,-0.2240293,0.02510874,-0.003296331,-0.9742534
0.02,10.55725,7.6581,-19.20574,-0.2204851,0.03193918,-0.005214549,-0.9748533
0.0591288,10.55673,7.658787,-19.20588,-0.21768,0.03347873,-0.005556941,-0.97543
0.072939,10.55643,7.659229,-19.20597,-0.2167428,0.03391421,-0.005172219,-0.9756258
0.1181712,10.55605,7.660183,-19.20624,-0.2123617,0.03620145,-0.005229043,-0.9765064
0.1626042,10.55593,7.66092,-19.20655,-0.2082614,0.03731032,-0.00348526,-0.9773551
0.1861605,10.55605,7.661096,-19.20668,-0.2073329,0.03710655,-0.002730165,-0.9775627
0.2063355,10.55624,7.661273,-19.2068,-0.2065913,0.03691119,-0.002118947,-0.9777285
0.2287761,10.55661,7.66154,-19.2069,-0.205989,0.03697761,-0.00137128,-0.9778544
0.2402977,10.55676,7.661645,-19.20694,-0.2054818,0.03674379,-0.00119085,-0.9779702
0.2514606,10.55696,7.661801,-19.207,-0.2049702,0.03619919,-0.0008721292,-0.9780982
0.2620108,10.55722,7.661961,-19.20705,-0.2044595,0.03620294,-0.0003346004,-0.9782053
0.2719124,10.55755,7.66213,-19.20712,-0.2032572,0.0357162,0.0002631362,-0.9784737
0.2834623,10.55787,7.662356,-19.20718,-0.2026943,0.03486118,0.0006462967,-0.9786212
0.2945586,10.5582,7.66256,-19.20724,-0.202048,0.03449408,0.00104877,-0.9787674
0.3052862,10.55851,7.662692,-19.20728,-0.2009533,0.03364899,0.001066294,-0.9790222
0.316432,10.55881,7.662875,-19.20734,-0.2002562,0.03308841,0.001439165,-0.9791836
0.3276633,10.55907,7.663049,-19.20741,-0.1997003,0.03206404,0.001388538,-0.9793313
0.3394013,10.5594,7.663275,-19.20751,-0.1996128,0.03194788,0.001564045,-0.9793527
0.3507825,10.55968,7.663366,-19.20759,-0.1987523,0.03177229,0.002243324,-0.9795321
0.3612292,10.55991,7.66343,-19.2077,-0.1981489,0.03097483,0.002147672,-0.9796801
0.3723219,10.56003,7.663474,-19.20775,-0.1984532,0.03143089,0.002193062,-0.9796038
0.3832219,10.56016,7.663512,-19.20781,-0.1984417,0.03136919,0.002433111,-0.9796075
0.3940276,10.56027,7.663515,-19.20787,-0.1982962,0.03136687,0.002459312,-0.979637
0.4059442,10.56051,7.663537,-19.208,-0.1979994,0.0311834,0.002823994,-0.9797019
0.4169299,10.56067,7.663573,-19.20809,-0.1979842,0.0310076,0.003155591,-0.9797096
0.427991,10.56087,7.663644,-19.20819,-0.1979854,0.03121555,0.003817794,-0.9797004
0.4388585,10.56111,7.663694,-19.20831,-0.1975969,0.03133047,0.0043602,-0.9797729
0.4496279,10.56129,7.66378,-19.20837,-0.1974131,0.03146007,0.00476178,-0.9798039
0.4608654,10.56143,7.663886,-19.20839,-0.1972214,0.03119528,0.005183059,-0.9798489
0.4718648,10.5616,7.663952,-19.20842,-0.1967225,0.0312291,0.005482971,-0.9799464
0.4831418,10.56173,7.664012,-19.20842,-0.1966276,0.03133575,0.005446113,-0.9799622
0.4952401,10.56192,7.664083,-19.20847,-0.1962133,0.03134304,0.005905834,-0.9800424
0.5054199,10.56203,7.664113,-19.20848,-0.1961613,0.0313876,0.005894733,-0.9800515
0.516519,10.56214,7.664169,-19.20851,-0.1961461,0.03117365,0.006232218,-0.9800593
0.5276848,10.56225,7.664176,-19.20852,-0.1961248,0.03117536,0.006203004,-0.9800636
0.5391195,10.5624,7.664222,-19.20857,-0.1962135,0.03102881,0.006489658,-0.9800487
0.550226,10.56252,7.664233,-19.20861,-0.1962803,0.03092787,0.006729945,-0.9800369
0.5611455,10.56267,7.664253,-19.20868,-0.1965704,0.03078459,0.007024939,-0.9799811
0.5723686,10.56275,7.664233,-19.20869,-0.1965632,0.03072729,0.007088253,-0.979984
0.5837442,10.56289,7.664236,-19.20876,-0.1967688,0.03081704,0.007521743,-0.9799367
0.5946764,10.56297,7.664232,-19.20878,-0.1969502,0.03066748,0.007704164,-0.9799035
0.6053026,10.56305,7.66423,-19.20881,-0.1970262,0.03059677,0.007921385,-0.9798887
0.6166343,10.56312,7.664228,-19.20882,-0.1971216,0.03054461,0.008019067,-0.9798703
0.6276678,10.56318,7.664224,-19.20882,-0.1971569,0.03041314,0.008033693,-0.9798672
0.6387222,10.56325,7.66423,-19.20883,-0.1972124,0.03050078,0.008127252,-0.9798525
0.6504272,10.5633,7.664232,-19.20884,-0.1972194,0.03050567,0.008174513,-0.9798505
0.660936,10.56335,7.664252,-19.20886,-0.1971634,0.03054258,0.008233253,-0.9798602
0.6722952,10.56338,7.6643,-19.20888,-0.1969187,0.03064857,0.008324798,-0.9799053
0.6842321,10.56339,7.664384,-19.20887,-0.1965666,0.0306352,0.008406146,-0.9799758
0.6941809,10.56339,7.664478,-19.20887,-0.1960157,0.03067819,0.008417994,-0.9800847
0.7059703,10.56339,7.664601,-19.20887,-0.1954268,0.03082231,0.008470603,-0.9801973
0.7174198,10.56337,7.664729,-19.20888,-0.1943922,0.03089676,0.008476974,-0.9804006
