Time,Drone 1,Drone 2,Planned
27.2,7,6,1
27.2,6,7,1
124.82,5,8,1
124.82,8,5,1
144.94,4,9,1
144.94,9,4,1
165.52,2,6,1
165.52,6,2,1
169.08,3,7,1
169.08,7,3,1

