Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.02,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3533334,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3715563,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3849092,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.3982247,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4115661,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4253584,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4387612,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4521967,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4655302,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4789538,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.4922878,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5062143,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5197868,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5331202,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5464553,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.559788,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.5731214,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.587096,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6004267,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6137604,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.627094,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6410428,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6543769,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6682156,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6815507,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.6951686,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7087162,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7227982,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7361315,10.5,25.1,1.1,0.7071068,0,0,0.7071068
0.7494714,10.5,25.1,1.1,0.7071068,0,0,0.7071068
