Time,Pos X,Pos Y,Pos Z,Rot X,Rot Y,Rot Z,Rot W
0,10.64,7.63,-19.63,0,0,0,1
0.02,10.64,7.63,-19.63,0,0,0,1
0.3533334,10.53308,7.66795,-19.25716,0.05165948,-0.09794161,-0.03128321,-0.993358
0.3872437,10.5341,7.670949,-19.25873,0.07348914,-0.112473,-0.0349785,-0.990316
0.3969795,10.53437,7.671779,-19.25928,0.07949784,-0.1164554,-0.03568422,-0.9893659
0.4134547,10.53568,7.675585,-19.26247,0.106668,-0.1353649,-0.03734404,-0.9843291
0.4229732,10.53597,7.676218,-19.26332,0.1099359,-0.1387338,-0.03643239,-0.9835343
0.4357516,10.53622,7.676578,-19.26406,0.1126137,-0.1419811,-0.03513521,-0.9828148
0.4457527,10.53645,7.676926,-19.26484,0.1138898,-0.1446974,-0.03414988,-0.9823063
0.4569224,10.5367,7.677098,-19.26565,0.1139317,-0.1462607,-0.03341038,-0.9820952
0.4685069,10.53676,7.67723,-19.26632,0.1142512,-0.148323,-0.03196469,-0.9817969
0.4789176,10.53692,7.67737,-19.26696,0.1157924,-0.1495211,-0.03124307,-0.9814578
0.4897147,10.53702,7.677669,-19.26764,0.1173948,-0.1505272,-0.03015504,-0.9811476
0.5011817,10.53716,7.678048,-19.26824,0.1209502,-0.1514191,-0.02893387,-0.9806152
0.5122718,10.53726,7.678566,-19.26888,0.1244486,-0.153218,-0.02791682,-0.9799273
0.5227777,10.53737,7.679071,-19.26941,0.1291512,-0.1547732,-0.0275095,-0.9790855
0.5357816,10.53743,7.679515,-19.27002,0.1323865,-0.155231,-0.02695265,-0.9785963
0.5456886,10.53746,7.679812,-19.27061,0.1349124,-0.1553894,-0.02649988,-0.9782385
0.557328,10.53742,7.679976,-19.2711,0.137362,-0.1552894,-0.02615228,-0.9779229
0.5678529,10.53741,7.680157,-19.27159,0.140601,-0.1548443,-0.02572693,-0.9775442
0.5786948,10.53738,7.680489,-19.27205,0.1443136,-0.1546551,-0.02537865,-0.9770421
0.5896217,10.53729,7.680894,-19.27252,0.1482705,-0.1543612,-0.02484581,-0.9765097
0.6005405,10.53728,7.681322,-19.27299,0.1525269,-0.1538229,-0.02478636,-0.9759404
0.6110209,10.53712,7.681716,-19.27342,0.1560394,-0.1539776,-0.02388282,-0.9753832
0.623095,10.5371,7.681902,-19.27385,0.1590032,-0.1531781,-0.02391917,-0.9750294
0.6339046,10.53696,7.682113,-19.27431,0.1605568,-0.1525212,-0.02258237,-0.9749097
0.6457815,10.53682,7.682178,-19.2748,0.1607829,-0.1513548,-0.02126043,-0.9750839
0.6560335,10.53672,7.682121,-19.27517,0.1609978,-0.150649,-0.02096439,-0.9751642
0.667428,10.53658,7.682083,-19.27559,0.1596023,-0.1492335,-0.01956905,-0.9756401
0.6782762,10.53644,7.681943,-19.27586,0.1589376,-0.1480637,-0.01849754,-0.9759477
0.6895106,10.53627,7.681778,-19.27614,0.1569208,-0.1466853,-0.01719341,-0.9765058
0.7005424,10.53612,7.681581,-19.2764,0.1546921,-0.1452091,-0.01606614,-0.9771011
0.7119352,10.53601,7.681388,-19.27667,0.15251,-0.1433791,-0.01526587,-0.977727
0.7229816,10.53592,7.681153,-19.27673,0.1524561,-0.1424326,-0.01407095,-0.9778916
0.7339935,10.53593,7.681072,-19.27694,0.1524702,-0.1415979,-0.01324768,-0.9780222
0.7455254,10.53605,7.681128,-19.27705,0.154347,-0.1419218,-0.01279912,-0.9776868
0.7561926,10.53613,7.681373,-19.27729,0.1557194,-0.1424641,-0.01180152,-0.9774028
0.7673863,10.53632,7.68167,-19.27748,0.1581364,-0.1435824,-0.01171599,-0.9768519
0.7784262,10.53651,7.68189,-19.27775,0.1596049,-0.1442089,-0.0115613,-0.9765226
0.7890896,10.5367,7.681963,-19.27798,0.1608763,-0.1453539,-0.01175016,-0.9761419
0.8007059,10.53688,7.682023,-19.2783,0.1607721,-0.1461576,-0.01161761,-0.9760407
0.8117579,10.53711,7.681946,-19.27854,0.1610688,-0.1466191,-0.01219371,-0.9759155
0.822494,10.53728,7.681954,-19.27866,0.160046,-0.1468772,-0.0127968,-0.9760372
0.833931,10.53745,7.681993,-19.27874,0.1596742,-0.1466497,-0.01281706,-0.976132
0.8456098,10.53759,7.681949,-19.27895,0.1590007,-0.1470736,-0.01258491,-0.9761813
0.8564329,10.53782,7.681738,-19.27927,0.1578704,-0.147812,-0.01270114,-0.9762517
0.8680291,10.53803,7.681541,-19.27957,0.1564345,-0.1483464,-0.01224908,-0.9764075
0.8792341,10.53822,7.681288,-19.27981,0.1546295,-0.1483685,-0.0117665,-0.9766976
0.8925712,10.53841,7.681094,-19.27995,0.1529446,-0.1477225,-0.01155814,-0.9770632
0.900767,10.53845,7.680857,-19.28006,0.151063,-0.1478335,-0.01076233,-0.9773481
0.9124593,10.53861,7.680511,-19.28021,0.1480967,-0.1464161,-0.01059494,-0.9780171
0.9238864,10.53858,7.680165,-19.28025,0.1450089,-0.145057,-0.009440437,-0.978694
0.935468,10.53857,7.679698,-19.28027,0.1406638,-0.1427837,-0.008590617,-0.9796697
0.9461948,10.53846,7.679206,-19.28032,0.1353752,-0.1402031,-0.007020661,-0.9807994
0.9571387,10.53835,7.678527,-19.28022,0.1302003,-0.1370864,-0.00577206,-0.981948
0.9681569,10.53819,7.677838,-19.28021,0.1237442,-0.1340178,-0.004337778,-0.983213
0.9781145,10.53795,7.677102,-19.27974,0.1187103,-0.1297964,-0.002959001,-0.9844044
0.990342,10.53761,7.676416,-19.27946,0.1123229,-0.1245786,-0.001778285,-0.9858299
1.001365,10.53727,7.675681,-19.27911,0.106235,-0.1189135,-0.0005776674,-0.9872048
1.013168,10.53686,7.674833,-19.27864,0.09985317,-0.1130205,0.0005666642,-0.9885623
1.023244,10.5364,7.673964,-19.27817,0.09300016,-0.1074869,0.001870962,-0.9898455
1.034877,10.53582,7.673019,-19.27764,0.08514157,-0.1016979,0.003513913,-0.991159
1.046196,10.53523,7.672002,-19.27705,0.07734136,-0.09532182,0.005344808,-0.9924231
1.057102,10.53469,7.67096,-19.27653,0.06870665,-0.08835137,0.007280868,-0.9936903
1.067906,10.53399,7.669725,-19.27588,0.05991961,-0.08202439,0.009218919,-0.9947848
1.079571,10.53329,7.668571,-19.27527,0.05038409,-0.0755293,0.01150778,-0.9958034
1.090073,10.53264,7.667302,-19.27463,0.04163568,-0.06906711,0.01348994,-0.9966515
1.101816,10.53201,7.666095,-19.27405,0.03161386,-0.06280956,0.01545396,-0.997405
1.112419,10.53144,7.664824,-19.2734,0.02270929,-0.05639191,0.01717111,-0.9980027
1.126084,10.53074,7.663626,-19.27268,0.01366218,-0.05121718,0.01868246,-0.9984193
1.136226,10.53011,7.662481,-19.27193,0.006095275,-0.04624005,0.0195466,-0.9987205
1.14777,10.52954,7.661519,-19.27114,-0.0006710709,-0.04108812,0.02077336,-0.9989393
1.1588,10.52895,7.66059,-19.27027,-0.006368461,-0.03687235,0.02113484,-0.9990762
1.170446,10.52841,7.65983,-19.26934,-0.01037742,-0.03347836,0.02110051,-0.9991628
1.181499,10.52789,7.659248,-19.26847,-0.01455039,-0.02999745,0.02129714,-0.9992172
1.192518,10.52743,7.658573,-19.26757,-0.01820776,-0.02672834,0.02095982,-0.9992571
1.204233,10.52694,7.657997,-19.26671,-0.0220721,-0.02383041,0.02094198,-0.9992529
1.214742,10.5264,7.657334,-19.26587,-0.02647841,-0.02129557,0.02043985,-0.9992135
1.226671,10.52589,7.656627,-19.26512,-0.03062497,-0.01834572,0.02026698,-0.9991571
1.236815,10.52545,7.655927,-19.26441,-0.03535221,-0.01493153,0.01971546,-0.9990689
