Time,Drone 1,Drone 2,Planned
9.08,9,0,1
9.08,0,9,1
11.02,5,6,1
11.02,6,5,1
63.26,3,0,1
63.26,0,3,1
86,4,0,1
86,0,4,1
106.76,8,3,1
106.76,3,8,1
107.48,0,9,1
107.48,9,0,1
132.06,4,1,1
132.06,1,4,1
148.76,9,7,1
148.76,7,9,1
153.78,2,1,1
153.78,1,2,1
163.54,8,6,1
163.54,6,8,1

